name,state,lat,lng
Alloway CDP,NJ,39.561596,-75.345303
Alpha borough,NJ,40.659447,-75.157052
Alpine borough,NJ,40.968782,-73.916896
Ampere North CDP,NJ,40.77574,-74.191831
Anderson CDP,NJ,40.76126,-74.925569
Andover borough,NJ,40.985743,-74.743701
Annandale CDP,NJ,40.646818,-74.888144
Arrowhead Lake CDP,NJ,39.47512,-75.317828
Asbury CDP,NJ,40.698936,-75.007826
Asbury Park city,NJ,40.222884,-74.010232
Ashland CDP,NJ,39.876228,-75.008265
Atco CDP,NJ,39.769996,-74.861738
Atlantic City city,NJ,39.377337,-74.45107
Atlantic Highlands borough,NJ,40.411771,-74.019836
Auburn CDP,NJ,39.688041,-75.356261
Audubon borough,NJ,39.890128,-75.072382
Audubon Park borough,NJ,39.896837,-75.088819
Avalon borough,NJ,39.088349,-74.738235
Avenel CDP,NJ,40.584334,-74.271626
Avon-by-the-Sea borough,NJ,40.191418,-74.015105
Barclay CDP,NJ,39.901243,-75.000829
Bargaintown CDP,NJ,39.368123,-74.590822
Barnegat CDP,NJ,39.753903,-74.221654
Barnegat Light borough,NJ,39.751289,-74.10676
Barrington borough,NJ,39.868935,-75.051362
Basking Ridge CDP,NJ,40.706547,-74.557631
Bay Head borough,NJ,40.070315,-74.048162
Bayonne city,NJ,40.662495,-74.110201
Beach Haven borough,NJ,39.576031,-74.251791
Beach Haven West CDP,NJ,39.671611,-74.234941
Beachwood borough,NJ,39.928405,-74.202189
Beattystown CDP,NJ,40.820613,-74.856004
Beckett CDP,NJ,39.753142,-75.359455
Bedminster CDP,NJ,40.674281,-74.660502
Beesleys Point CDP,NJ,39.27718,-74.634869
Belford CDP,NJ,40.427906,-74.078743
Belle Mead CDP,NJ,40.468584,-74.657017
Belleplain CDP,NJ,39.25784,-74.874857
Bellmawr borough,NJ,39.866356,-75.09467
Belmar borough,NJ,40.179663,-74.02444
Belvidere town,NJ,40.829802,-75.073337
Bergenfield borough,NJ,40.922334,-73.998001
Berlin borough,NJ,39.792059,-74.936985
Bernardsville borough,NJ,40.730384,-74.592602
Beverly city,NJ,40.064811,-74.921904
Blackwells Mills CDP,NJ,40.480709,-74.59829
Blackwood CDP,NJ,39.799223,-75.063754
Blairstown CDP,NJ,40.987333,-74.954738
Blawenburg CDP,NJ,40.402646,-74.698565
Bloomingdale borough,NJ,41.035471,-74.335613
Bloomsbury borough,NJ,40.656886,-75.076225
Bogota borough,NJ,40.874293,-74.029737
Boonton town,NJ,40.903818,-74.406369
Bordentown city,NJ,40.149693,-74.707679
Bound Brook borough,NJ,40.567749,-74.53725
Bradley Beach borough,NJ,40.201604,-74.012056
Bradley Gardens CDP,NJ,40.572097,-74.663442
Brainards CDP,NJ,40.771764,-75.169933
Branchville borough,NJ,41.147238,-74.749042
Brass Castle CDP,NJ,40.763103,-75.026401
Bridgeport CDP,NJ,39.800908,-75.346946
Bridgeton city,NJ,39.429192,-75.228595
Bridgeville CDP,NJ,40.844168,-75.031767
Bridgewater Center CDP,NJ,40.602743,-74.646096
Brielle borough,NJ,40.105337,-74.064408
Brigantine city,NJ,39.413857,-74.377902
Broadway CDP,NJ,40.735575,-75.04953
Brookdale CDP,NJ,40.834296,-74.179793
Brookfield CDP,NJ,40.815021,-75.071814
Brooklawn borough,NJ,39.87935,-75.120396
Brookside CDP,NJ,40.79457,-74.564042
Browns Mills CDP,NJ,39.973149,-74.569211
Brownville CDP,NJ,40.399586,-74.293339
Budd Lake CDP,NJ,40.873494,-74.736828
Buena borough,NJ,39.52917,-74.945204
Burleigh CDP,NJ,39.047233,-74.846651
Burlington city,NJ,40.078824,-74.852483
Butler borough,NJ,40.997768,-74.347003
Buttzville CDP,NJ,40.828388,-75.00617
Byram Center CDP,NJ,40.932164,-74.71256
Caldwell borough,NJ,40.839235,-74.277026
Califon borough,NJ,40.719471,-74.836915
Camden city,NJ,39.936787,-75.106644
Cape May city,NJ,38.941147,-74.898372
Cape May Court House CDP,NJ,39.079177,-74.822549
Cape May Point borough,NJ,38.936909,-74.965374
Carlls Corner CDP,NJ,39.465903,-75.203634
Carlstadt borough,NJ,40.826431,-74.062335
Carneys Point CDP,NJ,39.705328,-75.467996
Carteret borough,NJ,40.58379,-74.227457
Cedar Glen Lakes CDP,NJ,39.953737,-74.400284
Cedar Glen West CDP,NJ,40.038015,-74.285803
Cedar Knolls CDP,NJ,40.818911,-74.455194
Cedarville CDP,NJ,39.338609,-75.214175
Centre Grove CDP,NJ,39.360939,-75.13648
Chatham borough,NJ,40.740686,-74.38448
Cherry Hill Mall CDP,NJ,39.938209,-75.012356
Chesilhurst borough,NJ,39.729795,-74.880531
Chester borough,NJ,40.790628,-74.690085
Clayton borough,NJ,39.664063,-75.074397
Clearbrook CDP,NJ,40.309839,-74.465188
Clementon borough,NJ,39.802681,-74.983763
Cliffside Park borough,NJ,40.82205,-73.987932
Cliffwood Beach CDP,NJ,40.44321,-74.217841
Clifton city,NJ,40.862137,-74.160393
Clinton town,NJ,40.636794,-74.915205
Closter borough,NJ,40.97289,-73.960315
Clyde CDP,NJ,40.487341,-74.513189
Collings Lakes CDP,NJ,39.595202,-74.888418
Collingswood borough,NJ,39.915275,-75.078391
Cologne CDP,NJ,39.493247,-74.608404
Colonia CDP,NJ,40.589328,-74.311417
Columbia CDP,NJ,40.925868,-75.094062
Concordia CDP,NJ,40.314592,-74.447362
Connecticut Farms CDP,NJ,40.693015,-74.271549
Cookstown CDP,NJ,40.043738,-74.547654
Corbin City city,NJ,39.301674,-74.705578
Country Lake Estates CDP,NJ,39.948988,-74.537929
Cranbury CDP,NJ,40.31345,-74.520233
Crandon Lakes CDP,NJ,41.122727,-74.840512
Cranford CDP,NJ,40.654374,-74.308632
Cream Ridge CDP,NJ,40.132217,-74.537254
Cresskill borough,NJ,40.940018,-73.958313
Crestwood Village CDP,NJ,39.955096,-74.352073
Crosswicks CDP,NJ,40.139855,-74.636524
Cumberland-Hesstown CDP,NJ,39.362237,-74.914481
Dayton CDP,NJ,40.377854,-74.507789
Deal borough,NJ,40.249701,-73.997458
Deans CDP,NJ,40.403154,-74.515311
Deerfield Street CDP,NJ,39.516398,-75.243953
Delaware CDP,NJ,40.892819,-75.069436
Delaware Park CDP,NJ,40.705117,-75.188273
Delmont CDP,NJ,39.215244,-74.94944
Demarest borough,NJ,40.954103,-73.954921
Dennisville CDP,NJ,39.206555,-74.818386
Diamond Beach CDP,NJ,38.959251,-74.852865
Dividing Creek CDP,NJ,39.270495,-75.100213
Dorchester CDP,NJ,39.269887,-74.971267
Dorothy CDP,NJ,39.404337,-74.831974
Dover town,NJ,40.8856,-74.559163
Dover Beaches North CDP,NJ,39.99354,-74.070657
Dover Beaches South CDP,NJ,39.954884,-74.081731
Dumont borough,NJ,40.945239,-73.992428
Dunellen borough,NJ,40.590294,-74.465652
Dutch Neck CDP,NJ,39.40166,-75.278671
East Franklin CDP,NJ,40.493307,-74.471073
East Freehold CDP,NJ,40.275752,-74.241309
East Millstone CDP,NJ,40.497223,-74.569735
East Newark borough,NJ,40.752011,-74.162189
East Orange city,NJ,40.765055,-74.211655
East Rocky Hill CDP,NJ,40.415152,-74.618012
East Rutherford borough,NJ,40.817097,-74.085024
East Vineland CDP,NJ,39.476623,-74.905702
Eatontown borough,NJ,40.291624,-74.054123
Echelon CDP,NJ,39.847234,-74.99368
Edgewater borough,NJ,40.82465,-73.973793
Egg Harbor City city,NJ,39.563687,-74.595865
Elizabeth city,NJ,40.666367,-74.193503
Ellisburg CDP,NJ,39.919889,-75.009336
Elmer borough,NJ,39.592258,-75.174569
Elmwood Park borough,NJ,40.904526,-74.119514
Elwood CDP,NJ,39.569375,-74.707921
Emerson borough,NJ,40.97499,-74.023248
Encore at Monroe CDP,NJ,40.319571,-74.467097
Englewood city,NJ,40.891197,-73.972515
Englewood Cliffs borough,NJ,40.884634,-73.944654
English Creek CDP,NJ,39.378511,-74.65031
Englishtown borough,NJ,40.296141,-74.359584
Erma CDP,NJ,38.994824,-74.891954
Essex Fells borough,NJ,40.828102,-74.276226
Estell Manor city,NJ,39.353933,-74.775135
Fair Haven borough,NJ,40.36194,-74.038775
Fair Lawn borough,NJ,40.93583,-74.117505
Fairton CDP,NJ,39.373352,-75.208845
Fairview borough,NJ,40.82111,-74.003032
Fairview CDP,NJ,40.365312,-74.080588
Fanwood borough,NJ,40.641701,-74.385692
Far Hills borough,NJ,40.690893,-74.621537
Farmingdale borough,NJ,40.198357,-74.170082
Fieldsboro borough,NJ,40.135471,-74.733355
Finderne CDP,NJ,40.561278,-74.574237
Finesville CDP,NJ,40.61159,-75.171543
Flagtown CDP,NJ,40.522523,-74.691039
Flanders CDP,NJ,40.843163,-74.710684
Flemington borough,NJ,40.508641,-74.859869
Florence CDP,NJ,40.11916,-74.808773
Florham Park borough,NJ,40.775992,-74.394315
Folsom borough,NJ,39.596745,-74.843163
Fords CDP,NJ,40.536036,-74.313545
Forked River CDP,NJ,39.825808,-74.180757
Forsgate CDP,NJ,40.349285,-74.467813
Fort Dix CDP,NJ,40.005611,-74.611072
Fortescue CDP,NJ,39.237004,-75.170521
Fort Lee borough,NJ,40.85064,-73.971007
Franklin borough,NJ,41.108997,-74.588641
Franklin Center CDP,NJ,40.531536,-74.54141
Franklin Lakes borough,NJ,41.007526,-74.205653
Franklin Park CDP,NJ,40.444632,-74.542041
Franklinville CDP,NJ,39.618004,-75.072981
Freehold borough,NJ,40.260219,-74.275884
Frenchtown borough,NJ,40.530537,-75.052846
Gandys Beach CDP,NJ,39.27255,-75.234386
Garfield city,NJ,40.879797,-74.10825
Garwood borough,NJ,40.651331,-74.323152
Germania CDP,NJ,39.514424,-74.590766
Gibbsboro borough,NJ,39.832567,-74.966907
Gibbstown CDP,NJ,39.82454,-75.278082
Gillette CDP,NJ,40.695179,-74.456871
Glassboro borough,NJ,39.700096,-75.111423
Glendora CDP,NJ,39.840937,-75.067211
Glen Gardner borough,NJ,40.700385,-74.939521
Glen Ridge borough,NJ,40.804798,-74.204569
Glen Rock borough,NJ,40.959471,-74.125202
Gloucester City city,NJ,39.891694,-75.116692
Golden Triangle CDP,NJ,39.928553,-75.038827
Goshen CDP,NJ,39.148107,-74.846148
Gouldtown CDP,NJ,39.415169,-75.19119
Great Meadows CDP,NJ,40.875812,-74.896582
Great Notch CDP,NJ,40.871476,-74.208634
Green Knoll CDP,NJ,40.604725,-74.614511
Greentree CDP,NJ,39.898668,-74.96168
Green Village CDP,NJ,40.737233,-74.448347
Greenwich CDP,NJ,39.389168,-75.344386
Greenwich CDP,NJ,40.684907,-75.133821
Grenloch CDP,NJ,39.782747,-75.055456
Griggstown CDP,NJ,40.439868,-74.598319
Groveville CDP,NJ,40.170087,-74.651309
Guttenberg town,NJ,40.792784,-74.004572
Hackensack city,NJ,40.889398,-74.045698
Hackettstown town,NJ,40.853704,-74.824877
Haddonfield borough,NJ,39.895416,-75.034413
Haddon Heights borough,NJ,39.879127,-75.065918
Hainesburg CDP,NJ,40.957233,-75.052237
Haledon borough,NJ,40.936989,-74.188867
Hamburg borough,NJ,41.148763,-74.573416
Hamilton Square CDP,NJ,40.225029,-74.65048
Hammonton town,NJ,39.66078,-74.767021
Hampton borough,NJ,40.70457,-74.971525
Hancocks Bridge CDP,NJ,39.505308,-75.459316
Harlingen CDP,NJ,40.451506,-74.654587
Harmony CDP,NJ,40.751232,-75.137817
Harrington Park borough,NJ,40.991681,-73.980202
Harrison town,NJ,40.742978,-74.152911
Harrisonville CDP,NJ,39.685659,-75.277309
Harvey Cedars borough,NJ,39.699578,-74.141511
Hasbrouck Heights borough,NJ,40.862751,-74.075182
Haworth borough,NJ,40.962737,-73.99747
Hawthorne borough,NJ,40.956957,-74.158561
Heathcote CDP,NJ,40.391003,-74.577665
Heislerville CDP,NJ,39.223659,-74.991478
Helmetta borough,NJ,40.378417,-74.423384
Hewitt CDP,NJ,41.176196,-74.324789
Hibernia CDP,NJ,40.944622,-74.500876
High Bridge borough,NJ,40.670111,-74.890212
Highland Lakes CDP,NJ,41.170559,-74.463226
Highland Park borough,NJ,40.500795,-74.427911
Highlands borough,NJ,40.404229,-73.988186
Hightstown borough,NJ,40.268457,-74.525804
Hillsborough CDP,NJ,40.508074,-74.65288
Hillsdale borough,NJ,41.007127,-74.045119
Hi-Nella borough,NJ,39.836516,-75.021965
Hoboken city,NJ,40.745251,-74.027926
Ho-Ho-Kus borough,NJ,40.9995,-74.096583
Holiday City-Berkeley CDP,NJ,39.962813,-74.279647
Holiday City South CDP,NJ,39.954094,-74.237294
Holiday Heights CDP,NJ,39.939577,-74.257202
Hopatcong borough,NJ,40.951648,-74.662377
Hope CDP,NJ,40.912086,-74.958895
Hopelawn CDP,NJ,40.528629,-74.293633
Hopewell borough,NJ,40.389309,-74.763799
Hutchinson CDP,NJ,40.779249,-75.119963
Interlaken borough,NJ,40.234313,-74.015939
Iselin CDP,NJ,40.570142,-74.316371
Island Heights borough,NJ,39.941804,-74.143842
Jamesburg borough,NJ,40.349038,-74.440202
Jersey City city,NJ,40.711417,-74.06476
Jobstown CDP,NJ,40.030929,-74.700468
Johnsonburg CDP,NJ,40.963004,-74.870992
Juliustown CDP,NJ,40.012088,-74.67153
Keansburg borough,NJ,40.451869,-74.155634
Kean University CDP,NJ,40.677838,-74.233159
Kearny town,NJ,40.752332,-74.123093
Keasbey CDP,NJ,40.514718,-74.311856
Kendall Park CDP,NJ,40.413402,-74.562454
Kenilworth borough,NJ,40.678089,-74.288114
Kenvil CDP,NJ,40.881052,-74.61966
Keyport borough,NJ,40.432626,-74.200342
Kingston CDP,NJ,40.38145,-74.61398
Kingston Estates CDP,NJ,39.918085,-74.990185
Kinnelon borough,NJ,40.982036,-74.385896
Lake Como borough,NJ,40.170011,-74.024861
Lake Hiawatha CDP,NJ,40.881471,-74.382612
Lake Hopatcong CDP,NJ,40.959562,-74.609507
Lakehurst borough,NJ,40.013119,-74.320356
Lake Mohawk CDP,NJ,41.012982,-74.671481
Lakeside-Beebe Run CDP,NJ,39.452176,-75.249779
Lake Telemark CDP,NJ,40.959829,-74.497729
Lakewood CDP,NJ,40.093975,-74.211478
Lambertville city,NJ,40.368563,-74.943049
Lamington CDP,NJ,40.671731,-74.706335
Landing CDP,NJ,40.906907,-74.662053
Laurel Heights CDP,NJ,39.45695,-75.22347
Laurel Lake CDP,NJ,39.326293,-75.03062
Laurel Springs borough,NJ,39.820543,-75.005445
Laurence Harbor CDP,NJ,40.44685,-74.259977
Lavallette borough,NJ,39.969474,-74.07188
Lawnside borough,NJ,39.867308,-75.028903
Lawrenceville CDP,NJ,40.302621,-74.73852
Layton CDP,NJ,41.218518,-74.823479
Lebanon borough,NJ,40.641862,-74.833312
Ledgewood CDP,NJ,40.883268,-74.668029
Leeds Point CDP,NJ,39.490613,-74.443344
Leesburg CDP,NJ,39.262606,-74.981904
Leisure Knoll CDP,NJ,40.018055,-74.28963
Leisuretowne CDP,NJ,39.894535,-74.709479
Leisure Village CDP,NJ,40.043805,-74.186412
Leisure Village East CDP,NJ,40.040443,-74.168925
Leisure Village West CDP,NJ,40.010284,-74.280896
Leonardo CDP,NJ,40.419717,-74.060211
Leonia borough,NJ,40.863391,-73.988466
Liberty Corner CDP,NJ,40.662488,-74.584628
Lincoln Park borough,NJ,40.923751,-74.304235
Lincroft CDP,NJ,40.335361,-74.132723
Linden city,NJ,40.627337,-74.23631
Lindenwold borough,NJ,39.818832,-74.989966
Linwood city,NJ,39.343718,-74.571049
Little Ferry borough,NJ,40.843431,-74.034239
Little Silver borough,NJ,40.336952,-74.034535
Llewellyn Park CDP,NJ,40.789328,-74.239687
Loch Arbour village,NJ,40.232296,-74.000008
Lodi borough,NJ,40.877915,-74.0825
Long Branch city,NJ,40.295372,-73.989899
Longport borough,NJ,39.311337,-74.526957
Long Valley CDP,NJ,40.781633,-74.776838
Lopatcong Overlook CDP,NJ,40.697115,-75.145197
Lower Berkshire Valley CDP,NJ,40.912183,-74.614014
Lyons CDP,NJ,40.680768,-74.548442
McGuire AFB CDP,NJ,40.027985,-74.587819
McKee City CDP,NJ,39.443813,-74.651889
Macopin CDP,NJ,41.026869,-74.38004
Madison borough,NJ,40.758044,-74.417807
Madison Park CDP,NJ,40.445963,-74.29639
Magnolia borough,NJ,39.856195,-75.036397
Malaga CDP,NJ,39.579668,-75.056375
Manahawkin CDP,NJ,39.689943,-74.242653
Manasquan borough,NJ,40.112421,-74.038159
Mantoloking borough,NJ,40.056688,-74.04816
Manville borough,NJ,40.541269,-74.589273
Margate City city,NJ,39.330913,-74.506849
Marksboro CDP,NJ,40.9793,-74.902528
Marlboro CDP,NJ,39.487078,-75.324578
Marlton CDP,NJ,39.901885,-74.929277
Marmora CDP,NJ,39.258702,-74.657407
Marshallville CDP,NJ,39.292681,-74.770462
Martinsville CDP,NJ,40.602946,-74.575794
Matawan borough,NJ,40.411042,-74.236534
Mauricetown CDP,NJ,39.29244,-75.007498
Mays Landing CDP,NJ,39.452263,-74.707473
Maywood borough,NJ,40.902885,-74.063457
Medford Lakes borough,NJ,39.853649,-74.811665
Mendham borough,NJ,40.76729,-74.597766
Menlo Park Terrace CDP,NJ,40.553407,-74.324265
Mercerville CDP,NJ,40.235832,-74.692254
Merchantville borough,NJ,39.950222,-75.050337
Metuchen borough,NJ,40.542445,-74.362767
Mickleton CDP,NJ,39.79105,-75.246173
Middlebush CDP,NJ,40.502043,-74.535378
Middlesex borough,NJ,40.574625,-74.498259
Midland Park borough,NJ,40.995809,-74.141262
Milford borough,NJ,40.573483,-75.089702
Millington CDP,NJ,40.675044,-74.514786
Millstone borough,NJ,40.499868,-74.595529
Milltown borough,NJ,40.450223,-74.434786
Millville city,NJ,39.390093,-75.054797
Milmay CDP,NJ,39.439024,-74.868316
Mizpah CDP,NJ,39.481879,-74.838324
Money Island CDP,NJ,39.287626,-75.235145
Monmouth Beach borough,NJ,40.335895,-73.985608
Monmouth Junction CDP,NJ,40.376068,-74.557923
Monroe Manor CDP,NJ,40.25902,-74.474279
Montclair State University CDP,NJ,40.865917,-74.198359
Montvale borough,NJ,41.054594,-74.047298
Moonachie borough,NJ,40.841334,-74.057671
Moorestown-Lenola CDP,NJ,39.966115,-74.961557
Morganville CDP,NJ,40.376053,-74.232607
Morris Plains borough,NJ,40.838806,-74.474196
Morristown town,NJ,40.796562,-74.477318
Mountain Lake CDP,NJ,40.859796,-74.987571
Mountain Lakes borough,NJ,40.890853,-74.442032
Mountainside borough,NJ,40.680722,-74.360292
Mount Arlington borough,NJ,40.920751,-74.640791
Mount Ephraim borough,NJ,39.879524,-75.091814
Mount Hermon CDP,NJ,40.921928,-74.993997
Mount Hope CDP,NJ,40.918729,-74.550854
Mount Royal CDP,NJ,39.809972,-75.214703
Mount Tabor CDP,NJ,40.872284,-74.473929
Mullica Hill CDP,NJ,39.720694,-75.210108
Mystic Island CDP,NJ,39.565639,-74.382363
National Park borough,NJ,39.867297,-75.185621
Navesink CDP,NJ,40.400292,-74.044811
Neptune City borough,NJ,40.20047,-74.033331
Nesco CDP,NJ,39.642642,-74.689601
Neshanic CDP,NJ,40.505399,-74.712023
Neshanic Station CDP,NJ,40.52827,-74.735443
Netcong borough,NJ,40.899232,-74.700823
Newark city,NJ,40.72422,-74.172574
New Brunswick city,NJ,40.486677,-74.444414
New Egypt CDP,NJ,40.065145,-74.527063
Newfield borough,NJ,39.551041,-75.010217
Newfoundland CDP,NJ,41.055361,-74.429154
New Gretna CDP,NJ,39.587769,-74.45452
New Milford borough,NJ,40.934161,-74.019453
Newport CDP,NJ,39.291502,-75.169809
New Providence borough,NJ,40.69889,-74.406623
Newton town,NJ,41.051487,-74.753601
Newtonville CDP,NJ,39.563288,-74.855927
New Vernon CDP,NJ,40.738889,-74.480459
New Village CDP,NJ,40.718409,-75.077244
North Arlington borough,NJ,40.786256,-74.12622
North Beach Haven CDP,NJ,39.600436,-74.211621
North Caldwell borough,NJ,40.8645,-74.259996
North Cape May CDP,NJ,38.980849,-74.951024
Northfield city,NJ,39.373073,-74.554128
North Haledon borough,NJ,40.963618,-74.185281
North Middletown CDP,NJ,40.438988,-74.118521
North Plainfield borough,NJ,40.621255,-74.439466
Northvale borough,NJ,41.012874,-73.948553
North Wildwood city,NJ,39.005944,-74.797505
Norwood borough,NJ,40.992046,-73.950551
Oakhurst CDP,NJ,40.261486,-74.02655
Oakland borough,NJ,41.031022,-74.240502
Oaklyn borough,NJ,39.9023,-75.080573
Oak Ridge CDP,NJ,41.031046,-74.498236
Oak Valley CDP,NJ,39.806271,-75.158815
Ocean Acres CDP,NJ,39.742013,-74.281061
Ocean City city,NJ,39.269504,-74.599746
Ocean Gate borough,NJ,39.926453,-74.134759
Ocean Grove CDP,NJ,40.21182,-74.006944
Oceanport borough,NJ,40.316012,-74.020479
Ocean View CDP,NJ,39.201263,-74.743738
Oceanville CDP,NJ,39.482,-74.452637
Ogdensburg borough,NJ,41.08009,-74.597626
Old Bridge CDP,NJ,40.395367,-74.331185
Old Tappan borough,NJ,41.023305,-73.984223
Oldwick CDP,NJ,40.66746,-74.739447
Olivet CDP,NJ,39.538101,-75.176334
Oradell borough,NJ,40.956653,-74.032862
Othello CDP,NJ,39.409983,-75.342047
Oxford CDP,NJ,40.804851,-74.997317
Packanack Lake CDP,NJ,40.938537,-74.255839
Palermo CDP,NJ,39.233626,-74.685809
Palisades Park borough,NJ,40.847017,-73.997061
Palmyra borough,NJ,40.003099,-75.035889
Panther Valley CDP,NJ,40.908612,-74.842627
Paramus borough,NJ,40.947299,-74.070169
Park Ridge borough,NJ,41.036183,-74.044293
Parsippany CDP,NJ,40.864056,-74.41237
Passaic city,NJ,40.857552,-74.129089
Paterson city,NJ,40.914766,-74.162829
Paulsboro borough,NJ,39.839975,-75.23996
Peapack and Gladstone borough,NJ,40.715782,-74.654054
Pedricktown CDP,NJ,39.766365,-75.407605
Pemberton borough,NJ,39.97219,-74.686558
Pemberton Heights CDP,NJ,39.95792,-74.674924
Pennington borough,NJ,40.324923,-74.78878
Penns Grove borough,NJ,39.727704,-75.469035
Pennsville CDP,NJ,39.648258,-75.500331
Perth Amboy city,NJ,40.52016,-74.271331
Phillipsburg town,NJ,40.691974,-75.179006
Pine Beach borough,NJ,39.936058,-74.169789
Pine Brook CDP,NJ,40.869901,-74.344241
Pine Hill borough,NJ,39.78572,-74.980816
Pine Lake Park CDP,NJ,40.001605,-74.258977
Pine Ridge at Crestwood CDP,NJ,39.961515,-74.31208
Pines Lake CDP,NJ,40.998672,-74.263775
Pitman borough,NJ,39.733094,-75.129673
Plainfield city,NJ,40.615444,-74.415775
Plainsboro Center CDP,NJ,40.331273,-74.591588
